case_name,repeats,mode,sync,merge,processes,threads,ipc,workers,trials,steps,workload,skew_factor,pre_work,post_work,profile,inner_work,avg_time_total,min_time_total,stdev_time_total,avg_time_pre,avg_time_compute,avg_time_sync,avg_time_ipc,avg_time_merge,avg_time_post,speedup_vs_seq_avg,efficiency_vs_seq_avg,avg_sequential_fraction,avg_throughput_batches_per_sec,avg_lock_wait_count,avg_cond_wait_count,avg_queue_push_count,avg_queue_pop_count,avg_ipc_read_count,avg_ipc_bytes,valid_all,checksum_count,matches_seq_checksum
hybrid_2x2_mutex_shm,5,hybrid,mutex,final,2,2,shm,4,1000000,50,uniform,8,0,0,default,0,0.056260,0.051660,0.003208,0.000000,0.056246,0.000000,0.000000,0.000000,0.000000,1.866,0.467,0.000,35.6,0.0,0.0,0.0,0.0,2.0,128.0,1,1,1
hybrid_2x2_nosync_shm,5,hybrid,nosync,final,2,2,shm,4,1000000,50,uniform,8,0,0,default,0,0.031183,0.027026,0.003674,0.000000,0.031155,0.000000,0.000000,0.000000,0.000000,3.367,0.842,0.000,64.8,0.0,0.0,0.0,0.0,2.0,128.0,0,5,0
hybrid_2x2_reduce_shm,5,hybrid,reduce,final,2,2,shm,4,1000000,50,uniform,8,0,0,default,0,0.028820,0.026299,0.001884,0.000000,0.028803,0.000000,0.000000,0.000000,0.000000,3.643,0.911,0.000,69.6,0.0,0.0,0.0,0.0,2.0,128.0,1,1,1
seq,5,seq,reduce,final,2,4,pipe,1,1000000,50,uniform,8,0,0,default,0,0.104999,0.093832,0.018890,0.000000,0.104999,0.000000,0.000000,0.000000,0.000000,1.000,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
thread_2_mutex,5,thread,mutex,final,2,2,pipe,2,1000000,50,uniform,8,0,0,default,0,0.179366,0.152904,0.024129,0.000000,0.179361,0.107671,0.000000,0.000000,0.000000,0.585,0.293,0.597,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1,1,1
thread_2_nosync,5,thread,nosync,final,2,2,pipe,2,1000000,50,uniform,8,0,0,default,0,0.052914,0.049807,0.004056,0.000000,0.052910,0.000000,0.000000,0.000000,0.000000,1.984,0.992,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0
thread_2_reduce,5,thread,reduce,final,2,2,pipe,2,1000000,50,uniform,8,0,0,default,0,0.050899,0.048204,0.002678,0.000000,0.050894,0.000000,0.000000,0.000000,0.000000,2.063,1.031,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
