case_name,repeat,mode,schedule,merge,sync,processes,threads,trials,steps,batch_size,queue_size,ipc,workload,skew_factor,pre_work,post_work,time_total,time_pre,time_compute,time_sync,time_ipc,time_merge,time_post,speedup,efficiency,sequential_fraction_estimate,compute_ratio,sync_overhead_ratio,ipc_overhead_ratio,merge_overhead_ratio,throughput_batches_per_sec,total_trials,collision_count,hist_sum,checksum,valid,lock_wait_count,cond_wait_count,queue_push_count,queue_pop_count,ipc_write_count,ipc_read_count,ipc_bytes,notes,profile,inner_work
process_1_pipe,4,process,static,final,reduce,1,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.139019,0.000498,0.000251,0.138179,0.000003,0.000000,0.000087,0.000000,0.000000,0.998191,0.001809,0.993958,0.000025,0.000001,7.193238,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_1_shm,4,process,static,final,reduce,1,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.136757,0.000098,0.000070,0.136495,0.000000,0.000000,0.000093,0.000000,0.000000,0.999490,0.000510,0.998088,0.000001,0.000001,7.312251,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_2_pipe,4,process,static,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.085215,0.000077,0.000079,0.084973,0.000003,0.000000,0.000083,0.000000,0.000000,0.999076,0.000924,0.997162,0.000032,0.000001,23.470058,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_2_shm,4,process,static,final,reduce,2,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.088602,0.000068,0.000059,0.088388,0.000000,0.000000,0.000086,0.000000,0.000000,0.999333,0.000667,0.997589,0.000002,0.000001,22.572918,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_4_pipe,4,process,static,final,reduce,4,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.064945,0.000068,0.000136,0.064653,0.000005,0.000000,0.000083,0.000000,0.000000,0.997912,0.002088,0.995503,0.000074,0.000001,61.591012,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
process_4_shm,4,process,static,final,reduce,4,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.061837,0.000091,0.000120,0.061539,0.000000,0.000000,0.000087,0.000000,0.000000,0.998064,0.001936,0.995175,0.000002,0.000001,64.685886,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x2,4,hybrid,static,final,reduce,2,2,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.061686,0.000068,0.000062,0.061473,0.000002,0.000000,0.000081,0.000000,0.000000,0.998992,0.001008,0.996546,0.000030,0.000001,32.422114,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_2x4,4,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.036917,0.000068,0.000089,0.036663,0.000002,0.000000,0.000095,0.000000,0.000000,0.997602,0.002398,0.993128,0.000047,0.000003,54.175828,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_4x2,4,hybrid,static,final,reduce,4,2,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.040823,0.000068,0.000169,0.040495,0.000003,0.000000,0.000087,0.000000,0.000000,0.995849,0.004151,0.991971,0.000063,0.000003,97.983879,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x4_shm,4,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.037069,0.000068,0.000058,0.036859,0.000000,0.000000,0.000084,0.000000,0.000000,0.998439,0.001561,0.994338,0.000005,0.000002,53.954106,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
pipeline_final_b1000,4,pipeline,queue,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.036062,0.000093,0.035856,0.000062,0.000000,0.000004,0.000083,0.000000,0.000000,0.006715,0.994290,0.001724,0.000000,0.000109,27730.116640,1000000,529280,1000000,1026622357111743000,1,2004,0,1000,1000,0,0,0,ok,default,0
pipeline_interactive_b1000,4,pipeline,queue,interactive,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.037864,0.000084,0.037631,0.039286,0.000000,0.000088,0.000084,0.000000,0.000000,1.000000,0.993834,1.000000,0.000000,0.002319,26410.078318,1000000,529280,1000000,1026622357111743000,1,4005,726,2000,2000,0,0,0,ok,default,0
pipeline_interactive_b100,4,pipeline,queue,interactive,reduce,2,4,1000000,50,100,1024,pipe,skewed,8,50000,10000,0.068794,0.000125,0.068534,0.207823,0.000000,0.000703,0.000104,0.000000,0.000000,1.000000,0.996226,1.000000,0.000000,0.010220,145362.217717,1000000,529280,1000000,1026622357111743000,1,40005,4565,20000,20000,0,0,0,ok,default,0
pipeline_interactive_b10000,4,pipeline,queue,interactive,reduce,2,4,1000000,50,10000,1024,pipe,skewed,8,50000,10000,0.038300,0.000071,0.038134,0.038142,0.000000,0.000006,0.000083,0.000000,0.000000,1.000000,0.995652,0.995854,0.000000,0.000168,2610.940493,1000000,529280,1000000,1026622357111743000,1,405,68,200,200,0,0,0,ok,default,0
seq,5,seq,static,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.132659,0.000068,0.132511,0.000000,0.000000,0.000000,0.000080,0.000000,0.000000,0.001113,0.998886,0.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_1_reduce,5,thread,static,final,reduce,2,1,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.134898,0.000068,0.134738,0.000000,0.000000,0.000001,0.000089,0.000000,0.000000,0.001168,0.998811,0.000000,0.000000,0.000005,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_2_reduce,5,thread,static,final,reduce,2,2,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.087217,0.000069,0.087052,0.000000,0.000000,0.000000,0.000091,0.000000,0.000000,0.001838,0.998108,0.000000,0.000000,0.000002,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_reduce,5,thread,static,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.063622,0.000068,0.063458,0.000000,0.000000,0.000000,0.000092,0.000000,0.000000,0.002519,0.997426,0.000000,0.000000,0.000007,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_8_reduce,5,thread,static,final,reduce,2,8,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.037667,0.000068,0.037501,0.000000,0.000000,0.000000,0.000094,0.000000,0.000000,0.004301,0.995607,0.000000,0.000000,0.000007,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_mutex,5,thread,static,final,mutex,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.209074,0.000083,0.208897,0.373266,0.000000,0.000000,0.000091,0.000000,0.000000,1.000000,0.999150,1.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,1000000,0,0,0,0,0,0,ok,default,0
thread_4_nosync,5,thread,static,final,nosync,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.066237,0.000068,0.066076,0.000000,0.000000,0.000000,0.000089,0.000000,0.000000,0.002375,0.997569,0.000000,0.000000,0.000001,0.000000,695277,396733,832619,11233711322452714403,0,0,0,0,0,0,0,0,ok,default,0
process_1_pipe,5,process,static,final,reduce,1,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.145341,0.000078,0.000040,0.145130,0.000003,0.000000,0.000091,0.000000,0.000000,0.999725,0.000275,0.998542,0.000022,0.000000,6.880351,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_1_shm,5,process,static,final,reduce,1,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.136679,0.000076,0.000036,0.136480,0.000000,0.000000,0.000086,0.000000,0.000000,0.999736,0.000264,0.998544,0.000001,0.000000,7.316422,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_2_pipe,5,process,static,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.086177,0.000068,0.000064,0.085955,0.000003,0.000000,0.000087,0.000000,0.000000,0.999262,0.000738,0.997421,0.000039,0.000001,23.207948,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_2_shm,5,process,static,final,reduce,2,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.091908,0.000068,0.000079,0.091674,0.000000,0.000000,0.000087,0.000000,0.000000,0.999144,0.000856,0.997457,0.000002,0.000002,21.760842,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_4_pipe,5,process,static,final,reduce,4,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.062350,0.000072,0.000129,0.062059,0.000005,0.000000,0.000086,0.000000,0.000000,0.997937,0.002063,0.995335,0.000074,0.000001,64.154098,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
process_4_shm,5,process,static,final,reduce,4,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.064159,0.000071,0.000160,0.063844,0.000000,0.000000,0.000085,0.000000,0.000000,0.997513,0.002487,0.995089,0.000003,0.000002,62.345031,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x2,5,hybrid,static,final,reduce,2,2,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.061741,0.000078,0.000055,0.061527,0.000002,0.000000,0.000080,0.000000,0.000000,0.999110,0.000890,0.996524,0.000026,0.000002,32.393166,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_2x4,5,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.038720,0.000068,0.000062,0.038507,0.000002,0.000000,0.000082,0.000000,0.000000,0.998412,0.001588,0.994490,0.000042,0.000002,51.652782,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_4x2,5,hybrid,static,final,reduce,4,2,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.038796,0.000068,0.000245,0.038398,0.000003,0.000000,0.000083,0.000000,0.000000,0.993688,0.006312,0.989721,0.000067,0.000004,103.102416,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x4_shm,5,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,shm,skewed,8,50000,10000,0.038912,0.000076,0.000051,0.038702,0.000000,0.000000,0.000082,0.000000,0.000000,0.998683,0.001317,0.994601,0.000003,0.000003,51.397861,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
pipeline_final_b1000,5,pipeline,queue,final,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.036077,0.000077,0.035890,0.000078,0.000000,0.000003,0.000082,0.000000,0.000000,0.006644,0.994799,0.002150,0.000000,0.000089,27718.170622,1000000,529280,1000000,1026622357111743000,1,2004,0,1000,1000,0,0,0,ok,default,0
pipeline_interactive_b1000,5,pipeline,queue,interactive,reduce,2,4,1000000,50,1000,1024,pipe,skewed,8,50000,10000,0.038064,0.000088,0.037837,0.039187,0.000000,0.000069,0.000112,0.000000,0.000000,1.000000,0.994048,1.000000,0.000000,0.001823,26271.715215,1000000,529280,1000000,1026622357111743000,1,4005,733,2000,2000,0,0,0,ok,default,0
pipeline_interactive_b100,5,pipeline,queue,interactive,reduce,2,4,1000000,50,100,1024,pipe,skewed,8,50000,10000,0.100249,0.000133,0.100004,0.266841,0.000000,0.000446,0.000096,0.000000,0.000000,1.000000,0.997563,1.000000,0.000000,0.004449,99752.033403,1000000,529280,1000000,1026622357111743000,1,40005,2977,20000,20000,0,0,0,ok,default,0
pipeline_interactive_b10000,5,pipeline,queue,interactive,reduce,2,4,1000000,50,10000,1024,pipe,skewed,8,50000,10000,0.046568,0.000082,0.046390,0.046151,0.000000,0.000023,0.000079,0.000000,0.000000,0.994992,0.996173,0.991032,0.000000,0.000503,2147.378125,1000000,529280,1000000,1026622357111743000,1,405,88,200,200,0,0,0,ok,default,0
