case_name,repeat,mode,schedule,merge,sync,processes,threads,trials,steps,batch_size,queue_size,ipc,workload,skew_factor,pre_work,post_work,time_total,time_pre,time_compute,time_sync,time_ipc,time_merge,time_post,speedup,efficiency,sequential_fraction_estimate,compute_ratio,sync_overhead_ratio,ipc_overhead_ratio,merge_overhead_ratio,throughput_batches_per_sec,total_trials,collision_count,hist_sum,checksum,valid,lock_wait_count,cond_wait_count,queue_push_count,queue_pop_count,ipc_write_count,ipc_read_count,ipc_bytes,notes,profile,inner_work
thread_4_nosync,4,thread,static,final,nosync,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.031722,0.000090,0.031535,0.000000,0.000000,0.000000,0.000094,0.000000,0.000000,0.005807,0.994088,0.000000,0.000000,0.000001,0.000000,290690,213126,512490,17533563534909424504,0,0,0,0,0,0,0,0,ok,default,0
process_1_pipe,4,process,static,final,reduce,1,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.096332,0.000070,0.000036,0.096139,0.000003,0.000000,0.000083,0.000000,0.000000,0.999625,0.000375,0.998006,0.000029,0.000000,10.380816,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_1_shm,4,process,static,final,reduce,1,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.100730,0.000068,0.000042,0.100534,0.000000,0.000000,0.000087,0.000000,0.000000,0.999584,0.000416,0.998045,0.000002,0.000001,9.927480,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_2_pipe,4,process,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.049723,0.000076,0.000061,0.049496,0.000003,0.000000,0.000086,0.000000,0.000000,0.998777,0.001223,0.995447,0.000053,0.000002,40.223172,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_2_shm,4,process,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.049830,0.000071,0.000059,0.049609,0.000000,0.000000,0.000091,0.000000,0.000000,0.998814,0.001186,0.995562,0.000002,0.000001,40.136464,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_4_pipe,4,process,static,final,reduce,4,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.026852,0.000068,0.000161,0.026530,0.000002,0.000000,0.000090,0.000000,0.000000,0.994003,0.005997,0.988022,0.000085,0.000002,148.966543,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
process_4_shm,4,process,static,final,reduce,4,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.026528,0.000068,0.000102,0.026268,0.000000,0.000000,0.000090,0.000000,0.000000,0.996158,0.003842,0.990176,0.000005,0.000003,150.782418,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x2,4,hybrid,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.026761,0.000076,0.000079,0.026521,0.000001,0.000000,0.000084,0.000000,0.000000,0.997051,0.002949,0.991021,0.000050,0.000003,74.734341,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_2x4,4,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.022102,0.000081,0.000054,0.021884,0.000002,0.000000,0.000082,0.000000,0.000000,0.997574,0.002426,0.990135,0.000075,0.000004,90.488525,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_4x2,4,hybrid,static,final,reduce,4,2,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.021047,0.000068,0.000163,0.020731,0.000003,0.000000,0.000082,0.000000,0.000000,0.992234,0.007766,0.984980,0.000135,0.000006,190.048202,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x4_shm,4,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.021755,0.000068,0.000060,0.021545,0.000000,0.000000,0.000082,0.000000,0.000000,0.997240,0.002760,0.990347,0.000006,0.000008,91.931304,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
pipeline_final_b1000,4,pipeline,queue,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.027497,0.000080,0.027296,0.000131,0.000000,0.000003,0.000086,0.000000,0.000000,0.010909,0.992692,0.004749,0.000000,0.000118,36367.603739,1000000,529280,1000000,1026622357111743000,1,2004,0,1000,1000,0,0,0,ok,default,0
pipeline_interactive_b1000,4,pipeline,queue,interactive,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.029373,0.000076,0.029184,0.030138,0.000000,0.000113,0.000094,0.000000,0.000000,1.000000,0.993557,1.000000,0.000000,0.003859,34044.822460,1000000,529280,1000000,1026622357111743000,1,4005,559,2000,2000,0,0,0,ok,default,0
pipeline_interactive_b100,4,pipeline,queue,interactive,reduce,2,4,1000000,50,100,1024,pipe,uniform,8,50000,10000,0.060749,0.000131,0.060511,0.195698,0.000000,0.000608,0.000082,0.000000,0.000000,1.000000,0.996076,1.000000,0.000000,0.010012,164611.876964,1000000,529280,1000000,1026622357111743000,1,40005,3907,20000,20000,0,0,0,ok,default,0
pipeline_interactive_b10000,4,pipeline,queue,interactive,reduce,2,4,1000000,50,10000,1024,pipe,uniform,8,50000,10000,0.027751,0.000072,0.027569,0.027476,0.000000,0.000012,0.000094,0.000000,0.000000,0.996519,0.993466,0.990107,0.000000,0.000426,3603.500758,1000000,529280,1000000,1026622357111743000,1,405,97,200,200,0,0,0,ok,default,0
seq,5,seq,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.120069,0.000069,0.119886,0.000000,0.000000,0.000000,0.000112,0.000000,0.000000,0.001505,0.998478,0.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_1_reduce,5,thread,static,final,reduce,2,1,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.098018,0.000068,0.097858,0.000000,0.000000,0.000000,0.000090,0.000000,0.000000,0.001611,0.998360,0.000000,0.000000,0.000002,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_2_reduce,5,thread,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.049392,0.000069,0.049228,0.000000,0.000000,0.000000,0.000092,0.000000,0.000000,0.003258,0.996664,0.000000,0.000000,0.000003,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_reduce,5,thread,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.026857,0.000068,0.026691,0.000000,0.000000,0.000000,0.000093,0.000000,0.000000,0.006020,0.993838,0.000000,0.000000,0.000005,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_8_reduce,5,thread,static,final,reduce,2,8,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.021413,0.000084,0.021239,0.000000,0.000000,0.000000,0.000086,0.000000,0.000000,0.007947,0.991880,0.000000,0.000000,0.000008,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_mutex,5,thread,static,final,mutex,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.174483,0.000076,0.174309,0.357129,0.000000,0.000000,0.000095,0.000000,0.000000,1.000000,0.999002,1.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,1000000,0,0,0,0,0,0,ok,default,0
thread_4_nosync,5,thread,static,final,nosync,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.027552,0.000068,0.027381,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,0.006094,0.993780,0.000000,0.000000,0.000000,0.000000,563894,386157,821148,7537360708186794543,0,0,0,0,0,0,0,0,ok,default,0
process_1_pipe,5,process,static,final,reduce,1,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.096728,0.000079,0.000039,0.096513,0.000002,0.000000,0.000096,0.000000,0.000000,0.999599,0.000401,0.997773,0.000022,0.000000,10.338268,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_1_shm,5,process,static,final,reduce,1,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.097760,0.000068,0.000042,0.097546,0.000000,0.000000,0.000103,0.000000,0.000000,0.999568,0.000432,0.997812,0.000001,0.000000,10.229181,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_2_pipe,5,process,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.049163,0.000079,0.000074,0.048929,0.000002,0.000000,0.000079,0.000000,0.000000,0.998494,0.001506,0.995232,0.000042,0.000002,40.680965,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_2_shm,5,process,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.049211,0.000071,0.000069,0.048974,0.000000,0.000001,0.000096,0.000000,0.000000,0.998595,0.001405,0.995173,0.000003,0.000017,40.640976,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_4_pipe,5,process,static,final,reduce,4,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.026363,0.000085,0.000102,0.026079,0.000002,0.000000,0.000094,0.000000,0.000000,0.996117,0.003883,0.989245,0.000082,0.000005,151.728520,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
process_4_shm,5,process,static,final,reduce,4,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.026703,0.000068,0.000164,0.026380,0.000000,0.000000,0.000091,0.000000,0.000000,0.993843,0.006157,0.987890,0.000006,0.000006,149.794966,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x2,5,hybrid,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.027547,0.000068,0.000067,0.027329,0.000002,0.000000,0.000081,0.000000,0.000000,0.997584,0.002416,0.992088,0.000071,0.000005,72.603627,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_2x4,5,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.021624,0.000068,0.000068,0.021384,0.000001,0.000000,0.000103,0.000000,0.000000,0.996836,0.003164,0.988896,0.000044,0.000000,92.488936,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_4x2,5,hybrid,static,final,reduce,4,2,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.019798,0.000072,0.000108,0.019535,0.000002,0.000000,0.000081,0.000000,0.000000,0.994541,0.005459,0.986695,0.000099,0.000006,202.035926,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x4_shm,5,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000,10000,0.024550,0.000070,0.000061,0.024335,0.000000,0.000000,0.000084,0.000000,0.000000,0.997529,0.002471,0.991246,0.000005,0.000003,81.466395,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
pipeline_final_b1000,5,pipeline,queue,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.026318,0.000082,0.026129,0.000077,0.000000,0.000003,0.000082,0.000000,0.000000,0.009268,0.992817,0.002929,0.000000,0.000122,37997.049377,1000000,529280,1000000,1026622357111743000,1,2004,0,1000,1000,0,0,0,ok,default,0
pipeline_interactive_b1000,5,pipeline,queue,interactive,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000,10000,0.027953,0.000094,0.027744,0.028667,0.000000,0.000126,0.000093,0.000000,0.000000,1.000000,0.992528,1.000000,0.000000,0.004496,35774.815424,1000000,529280,1000000,1026622357111743000,1,4005,703,2000,2000,0,0,0,ok,default,0
pipeline_interactive_b100,5,pipeline,queue,interactive,reduce,2,4,1000000,50,100,1024,pipe,uniform,8,50000,10000,0.057582,0.000130,0.057336,0.185336,0.000000,0.000657,0.000095,0.000000,0.000000,1.000000,0.995737,1.000000,0.000000,0.011410,173665.885211,1000000,529280,1000000,1026622357111743000,1,40005,3917,20000,20000,0,0,0,ok,default,0
pipeline_interactive_b10000,5,pipeline,queue,interactive,reduce,2,4,1000000,50,10000,1024,pipe,uniform,8,50000,10000,0.027243,0.000078,0.027059,0.026927,0.000000,0.000007,0.000087,0.000000,0.000000,0.994685,0.993231,0.988405,0.000000,0.000245,3670.662035,1000000,529280,1000000,1026622357111743000,1,405,87,200,200,0,0,0,ok,default,0
