case_name,repeat,mode,schedule,merge,sync,processes,threads,trials,steps,batch_size,queue_size,ipc,workload,skew_factor,pre_work,post_work,time_total,time_pre,time_compute,time_sync,time_ipc,time_merge,time_post,speedup,efficiency,sequential_fraction_estimate,compute_ratio,sync_overhead_ratio,ipc_overhead_ratio,merge_overhead_ratio,throughput_batches_per_sec,total_trials,collision_count,hist_sum,checksum,valid,lock_wait_count,cond_wait_count,queue_push_count,queue_pop_count,ipc_write_count,ipc_read_count,ipc_bytes,notes,profile,inner_work
seq,3,seq,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.263222,0.074394,0.101149,0.000000,0.000000,0.000000,0.087678,0.000000,0.000000,0.615726,0.384272,0.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_1_reduce,3,thread,static,final,reduce,2,1,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.266747,0.075271,0.102850,0.000000,0.000000,0.000000,0.088622,0.000000,0.000000,0.614415,0.385571,0.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_2_reduce,3,thread,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.217398,0.074255,0.054416,0.000000,0.000000,0.000000,0.088721,0.000000,0.000000,0.749667,0.250308,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_reduce,3,thread,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.191062,0.074618,0.028100,0.000000,0.000000,0.000000,0.088340,0.000000,0.000000,0.852907,0.147072,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_8_reduce,3,thread,static,final,reduce,2,8,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.185497,0.075741,0.021870,0.000000,0.000000,0.000000,0.087882,0.000000,0.000000,0.882076,0.117900,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_mutex,3,thread,static,final,mutex,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.368509,0.074866,0.205477,0.429604,0.000000,0.000000,0.088160,0.000000,0.000000,1.000000,0.557589,1.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,1000000,0,0,0,0,0,0,ok,default,0
thread_4_nosync,3,thread,static,final,nosync,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.188894,0.074058,0.026787,0.000000,0.000000,0.000000,0.088045,0.000000,0.000000,0.858169,0.141809,0.000000,0.000000,0.000000,0.000000,568940,388224,823965,12792174037163672629,0,0,0,0,0,0,0,0,ok,default,0
process_1_pipe,3,process,static,final,reduce,1,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.265131,0.073532,0.000079,0.100781,0.000003,0.000000,0.090737,0.000000,0.000000,0.999703,0.000297,0.380119,0.000010,0.000000,3.771720,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_1_shm,3,process,static,final,reduce,1,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.265842,0.076847,0.000053,0.101163,0.000000,0.000000,0.087779,0.000000,0.000000,0.999802,0.000198,0.380539,0.000000,0.000001,3.761638,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_2_pipe,3,process,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.214245,0.074844,0.000113,0.051622,0.000002,0.000000,0.087665,0.000000,0.000000,0.999472,0.000528,0.240947,0.000010,0.000000,9.335087,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
